,Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
269,2017-12-12,65,5,-11.6,45,2.8,1951,-21.1,0.0,0.0,0.0,Winter,0,1
270,2017-12-12,104,6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,0,1
271,2017-12-12,280,7,-12.1,50,2.3,1929,-20.4,0.0,0.0,0.0,Winter,0,1
272,2017-12-12,580,8,-12.3,52,1.3,1914,-20.1,0.0,0.0,0.0,Winter,0,1
273,2017-12-12,275,9,-11.8,46,2.9,1956,-21.1,0.1,0.0,0.0,Winter,0,1
274,2017-12-12,184,10,-10.5,45,3.3,1855,-20.1,0.6,0.0,0.0,Winter,0,1
275,2017-12-12,201,11,-9.4,42,3.1,1815,-19.9,0.93,0.0,0.0,Winter,0,1
276,2017-12-12,228,12,-8.3,35,2.9,1967,-21.0,1.14,0.0,0.0,Winter,0,1
277,2017-12-12,225,13,-6.9,37,2.4,1955,-19.1,1.22,0.0,0.0,Winter,0,1
278,2017-12-12,258,14,-5.4,32,2.0,1930,-19.5,1.12,0.0,0.0,Winter,0,1
279,2017-12-12,250,15,-5.8,30,2.8,2000,-20.6,0.92,0.0,0.0,Winter,0,1
280,2017-12-12,248,16,-6.0,29,2.8,1983,-21.2,0.58,0.0,0.0,Winter,0,1
281,2017-12-12,305,17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,0,1
282,2017-12-12,529,18,-7.7,36,1.0,2000,-20.2,0.0,0.0,0.0,Winter,0,1
283,2017-12-12,350,19,-8.2,43,1.1,2000,-18.5,0.0,0.0,0.0,Winter,0,1
284,2017-12-12,260,20,-8.4,42,1.0,2000,-19.0,0.0,0.0,0.0,Winter,0,1
285,2017-12-12,270,21,-8.8,43,1.4,1999,-19.1,0.0,0.0,0.0,Winter,0,1
286,2017-12-12,256,22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,0,1
287,2017-12-12,173,23,-9.3,47,2.1,2000,-18.5,0.0,0.0,0.0,Winter,0,1
288,2017-12-13,168,0,-9.5,48,1.3,1996,-18.4,0.0,0.0,0.0,Winter,0,1
289,2017-12-13,183,1,-10.2,52,1.6,1997,-18.2,0.0,0.0,0.0,Winter,0,1
290,2017-12-13,120,2,-10.4,53,1.8,1949,-18.1,0.0,0.0,0.0,Winter,0,1
291,2017-12-13,79,3,-10.9,55,1.8,1913,-18.1,0.0,0.0,0.0,Winter,0,1
292,2017-12-13,41,4,-11.4,58,1.3,1907,-18.0,0.0,0.0,0.0,Winter,0,1
293,2017-12-13,68,5,-11.5,58,1.1,1923,-18.1,0.0,0.0,0.0,Winter,0,1
294,2017-12-13,109,6,-11.9,57,1.1,1974,-18.7,0.0,0.0,0.0,Winter,0,1
295,2017-12-13,310,7,-11.7,53,1.6,1998,-19.3,0.0,0.0,0.0,Winter,0,1
296,2017-12-13,591,8,-11.4,47,3.3,2000,-20.4,0.0,0.0,0.0,Winter,0,1
297,2017-12-13,340,9,-11.1,46,3.4,1981,-20.4,0.1,0.0,0.0,Winter,0,1
298,2017-12-13,202,10,-9.5,39,2.1,1875,-20.9,0.6,0.0,0.0,Winter,0,1
299,2017-12-13,251,11,-8.1,35,1.8,1806,-20.9,0.96,0.0,0.0,Winter,0,1
300,2017-12-13,267,12,-6.5,30,2.9,1945,-21.2,1.17,0.0,0.0,Winter,0,1
301,2017-12-13,251,13,-5.8,28,2.9,1887,-21.4,1.23,0.0,0.0,Winter,0,1
302,2017-12-13,240,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,0,1
303,2017-12-13,240,15,-4.9,26,3.1,1887,-21.5,0.89,0.0,0.0,Winter,0,1
304,2017-12-13,278,16,-4.5,26,2.2,2000,-21.1,0.56,0.0,0.0,Winter,0,1
305,2017-12-13,392,17,-5.6,29,1.7,2000,-20.8,0.18,0.0,0.0,Winter,0,1
306,2017-12-13,537,18,-6.6,33,1.1,2000,-20.2,0.0,0.0,0.0,Winter,0,1
307,2017-12-13,373,19,-6.6,31,1.6,2000,-20.9,0.0,0.0,0.0,Winter,0,1
308,2017-12-13,263,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,0,1
309,2017-12-13,271,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,0,1
310,2017-12-13,271,22,-8.9,39,0.1,2000,-20.3,0.0,0.0,0.0,Winter,0,1
311,2017-12-13,174,23,-9.2,44,0.4,1978,-19.2,0.0,0.0,0.0,Winter,0,1
312,2017-12-14,171,0,-9.5,50,0.6,1953,-18.0,0.0,0.0,0.0,Winter,0,1
313,2017-12-14,170,1,-9.8,48,0.8,2000,-18.7,0.0,0.0,0.0,Winter,0,1
314,2017-12-14,107,2,-10.6,44,0.8,1903,-20.5,0.0,0.0,0.0,Winter,0,1
315,2017-12-14,80,3,-10.7,48,0.4,1651,-19.6,0.0,0.0,0.0,Winter,0,1
316,2017-12-14,52,4,-11.0,50,0.8,1718,-19.4,0.0,0.0,0.0,Winter,0,1
317,2017-12-14,62,5,-10.8,48,0.8,1648,-19.6,0.0,0.0,0.0,Winter,0,1
318,2017-12-14,108,6,-11.0,55,0.8,1541,-18.2,0.0,0.0,0.0,Winter,0,1
319,2017-12-14,279,7,-10.9,57,1.1,1387,-17.7,0.0,0.0,0.0,Winter,0,1
320,2017-12-14,621,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,0,1
321,2017-12-14,305,9,-9.4,44,0.5,1680,-19.4,0.13,0.0,0.0,Winter,0,1
322,2017-12-14,189,10,-7.7,43,0.9,1555,-18.1,0.35,0.0,0.0,Winter,0,1
323,2017-12-14,247,11,-6.1,38,1.0,1587,-18.1,0.52,0.0,0.0,Winter,0,1
324,2017-12-14,278,12,-4.9,34,1.3,1768,-18.3,0.6,0.0,0.0,Winter,0,1
325,2017-12-14,282,13,-3.8,32,0.9,1827,-18.1,0.52,0.0,0.0,Winter,0,1
326,2017-12-14,294,14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,Winter,0,1
327,2017-12-14,301,15,-2.5,29,1.1,1667,-18.1,0.48,0.0,0.0,Winter,0,1
328,2017-12-14,335,16,-2.4,28,0.9,1878,-18.4,0.35,0.0,0.0,Winter,0,1
329,2017-12-14,382,17,-2.9,31,0.6,1723,-17.7,0.09,0.0,0.0,Winter,0,1
330,2017-12-14,612,18,-3.5,35,1.1,1414,-16.7,0.0,0.0,0.0,Winter,0,1
331,2017-12-14,410,19,-4.2,40,0.9,1216,-15.8,0.0,0.0,0.0,Winter,0,1
332,2017-12-14,277,20,-4.8,43,1.1,1397,-15.4,0.0,0.0,0.0,Winter,0,1
333,2017-12-14,316,21,-4.8,45,0.8,1351,-14.9,0.0,0.0,0.0,Winter,0,1
334,2017-12-14,309,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,0,1
335,2017-12-14,211,23,-5.6,53,1.2,1290,-13.6,0.0,0.0,0.0,Winter,0,1
336,2017-12-15,227,0,-5.7,53,0.6,1262,-13.7,0.0,0.0,0.0,Winter,0,1
337,2017-12-15,241,1,-6.3,57,0.4,1148,-13.4,0.0,0.0,0.0,Winter,0,1
338,2017-12-15,162,2,-6.8,58,0.4,1089,-13.6,0.0,0.0,0.0,Winter,0,1
339,2017-12-15,110,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,0,1
340,2017-12-15,69,4,-7.1,59,0.8,1058,-13.7,0.0,0.0,0.0,Winter,0,1
341,2017-12-15,68,5,-7.5,64,0.9,989,-13.1,0.0,0.0,0.0,Winter,0,1
342,2017-12-15,129,6,-7.4,64,0.7,906,-13.0,0.0,0.0,0.0,Winter,0,1
343,2017-12-15,285,7,-7.0,63,0.6,865,-12.8,0.0,0.0,0.0,Winter,0,1
344,2017-12-15,658,8,-6.6,64,1.1,791,-12.2,0.0,0.0,0.0,Winter,0,1
345,2017-12-15,330,9,-5.9,60,0.6,691,-12.4,0.09,0.0,0.0,Winter,0,1
346,2017-12-15,221,10,-4.6,52,0.8,648,-12.9,0.34,0.0,0.0,Winter,0,1
347,2017-12-15,279,11,-2.9,46,1.0,809,-12.9,0.42,0.0,0.0,Winter,0,1
348,2017-12-15,309,12,-2.5,43,0.7,895,-13.3,0.34,0.0,0.0,Winter,0,1
349,2017-12-15,325,13,-1.6,40,0.3,868,-13.4,0.32,0.0,0.0,Winter,0,1
350,2017-12-15,329,14,-0.7,39,0.8,826,-12.9,0.35,0.0,0.0,Winter,0,1
351,2017-12-15,342,15,0.1,35,1.5,946,-13.5,0.42,0.0,0.0,Winter,0,1
352,2017-12-15,354,16,0.0,37,0.6,994,-12.9,0.13,0.0,0.0,Winter,0,1
353,2017-12-15,464,17,-0.2,39,0.8,1016,-12.5,0.0,0.0,0.0,Winter,0,1
354,2017-12-15,682,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,Winter,0,1
355,2017-12-15,451,19,0.6,41,1.2,1550,-11.1,0.0,0.0,0.0,Winter,0,1
356,2017-12-15,320,20,0.9,42,1.2,1113,-10.5,0.0,0.0,0.0,Winter,0,1
357,2017-12-15,300,21,0.7,47,2.7,1283,-9.3,0.0,0.0,0.0,Winter,0,1
358,2017-12-15,296,22,-0.1,49,2.0,870,-9.5,0.0,0.0,0.0,Winter,0,1
359,2017-12-15,247,23,-1.3,60,2.5,792,-8.0,0.0,0.0,0.0,Winter,0,1
360,2017-12-16,217,0,-2.6,73,3.4,787,-6.7,0.0,0.0,0.0,Winter,0,1
361,2017-12-16,302,1,-3.4,76,2.9,582,-7.0,0.0,0.0,0.0,Winter,0,1
362,2017-12-16,228,2,-4.1,73,2.1,567,-8.2,0.0,0.0,0.0,Winter,0,1
363,2017-12-16,129,3,-4.5,71,1.6,651,-8.9,0.0,0.0,0.0,Winter,0,1
364,2017-12-16,80,4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,Winter,0,1
365,2017-12-16,45,5,-5.6,72,2.0,662,-9.8,0.0,0.0,0.0,Winter,0,1
366,2017-12-16,66,6,-6.1,69,2.9,765,-10.8,0.0,0.0,0.0,Winter,0,1
367,2017-12-16,90,7,-6.7,64,2.1,977,-12.3,0.0,0.0,0.0,Winter,0,1
368,2017-12-16,190,8,-7.3,62,2.6,1112,-13.3,0.0,0.0,0.0,Winter,0,1
369,2017-12-16,195,9,-7.2,47,2.8,1724,-16.6,0.18,0.0,0.0,Winter,0,1
370,2017-12-16,201,10,-6.2,42,2.3,1893,-17.0,0.52,0.0,0.0,Winter,0,1
371,2017-12-16,239,11,-5.2,30,4.0,1991,-20.1,0.86,0.0,0.0,Winter,0,1
372,2017-12-16,252,12,-4.1,28,3.8,1998,-19.9,1.08,0.0,0.0,Winter,0,1
373,2017-12-16,296,13,-3.7,23,4.0,1980,-21.8,1.12,0.0,0.0,Winter,0,1
374,2017-12-16,292,14,-3.4,22,4.3,1966,-22.1,1.07,0.0,0.0,Winter,0,1
375,2017-12-16,291,15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,Winter,0,1
376,2017-12-16,258,16,-3.3,24,3.5,2000,-21.0,0.54,0.0,0.0,Winter,0,1
377,2017-12-16,277,17,-4.6,26,2.6,2000,-21.2,0.17,0.0,0.0,Winter,0,1
378,2017-12-16,212,18,-5.3,28,3.5,2000,-21.0,0.0,0.0,0.0,Winter,0,1
379,2017-12-16,173,19,-6.0,32,2.4,2000,-20.0,0.0,0.0,0.0,Winter,0,1
380,2017-12-16,143,20,-6.6,37,3.4,2000,-18.9,0.0,0.0,0.0,Winter,0,1
381,2017-12-16,159,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,Winter,0,1
382,2017-12-16,155,22,-7.6,41,1.6,2000,-18.6,0.0,0.0,0.0,Winter,0,1
383,2017-12-16,142,23,-8.0,41,2.2,2000,-18.9,0.0,0.0,0.0,Winter,0,1
384,2017-12-17,175,0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,Winter,0,1
385,2017-12-17,146,1,-8.4,40,1.6,2000,-19.6,0.0,0.0,0.0,Winter,0,1
386,2017-12-17,132,2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,Winter,0,1
387,2017-12-17,100,3,-9.0,40,3.1,2000,-20.1,0.0,0.0,0.0,Winter,0,1
388,2017-12-17,41,4,-9.5,40,1.9,2000,-20.6,0.0,0.0,0.0,Winter,0,1
389,2017-12-17,31,5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,Winter,0,1
390,2017-12-17,39,6,-9.9,42,2.3,2000,-20.4,0.0,0.0,0.0,Winter,0,1
391,2017-12-17,53,7,-10.2,42,2.3,2000,-20.6,0.0,0.0,0.0,Winter,0,1
392,2017-12-17,94,8,-10.7,43,0.9,2000,-20.8,0.0,0.0,0.0,Winter,0,1
393,2017-12-17,122,9,-10.5,38,1.1,1950,-22.1,0.19,0.0,0.0,Winter,0,1
394,2017-12-17,142,10,-8.5,31,1.5,1997,-22.6,0.58,0.0,0.0,Winter,0,1
395,2017-12-17,189,11,-7.2,29,1.8,1926,-22.2,0.88,0.0,0.0,Winter,0,1
396,2017-12-17,216,12,-4.9,25,2.6,1966,-21.9,1.08,0.0,0.0,Winter,0,1
397,2017-12-17,223,13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,Winter,0,1
398,2017-12-17,268,14,-3.2,26,3.1,1933,-20.0,1.07,0.0,0.0,Winter,0,1
399,2017-12-17,278,15,-2.5,28,2.0,2000,-18.5,0.85,0.0,0.0,Winter,0,1
400,2017-12-17,256,16,-2.7,31,2.3,2000,-17.5,0.54,0.0,0.0,Winter,0,1
401,2017-12-17,266,17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,Winter,0,1
402,2017-12-17,204,18,-4.7,37,1.8,2000,-17.2,0.01,0.0,0.0,Winter,0,1
403,2017-12-17,157,19,-5.6,39,1.1,2000,-17.3,0.0,0.0,0.0,Winter,0,1
404,2017-12-17,166,20,-6.0,42,0.8,2000,-16.8,0.0,0.0,0.0,Winter,0,1
405,2017-12-17,168,21,-6.5,45,0.7,2000,-16.4,0.0,0.0,0.0,Winter,0,1
406,2017-12-17,172,22,-6.6,50,0.6,1990,-15.3,0.0,0.0,0.0,Winter,0,1
407,2017-12-17,138,23,-6.9,53,0.7,2000,-14.8,0.0,0.0,0.0,Winter,0,1
408,2017-12-18,151,0,-5.9,50,0.6,2000,-14.6,0.0,0.0,0.0,Winter,0,1
409,2017-12-18,97,1,-5.3,48,0.4,1664,-14.6,0.0,0.0,0.0,Winter,0,1
410,2017-12-18,38,2,-5.0,65,0.4,990,-10.5,0.0,0.0,0.2,Winter,0,1
411,2017-12-18,32,3,-5.3,76,1.0,767,-8.8,0.0,0.3,0.5,Winter,0,1
412,2017-12-18,29,4,-5.4,81,0.7,270,-8.1,0.0,0.0,0.7,Winter,0,1
413,2017-12-18,27,5,-5.3,81,0.9,923,-8.0,0.0,0.0,0.8,Winter,0,1
414,2017-12-18,45,6,-5.2,85,0.9,271,-7.3,0.0,0.4,1.3,Winter,0,1
415,2017-12-18,96,7,-5.0,85,0.7,186,-7.1,0.0,0.0,1.8,Winter,0,1
416,2017-12-18,146,8,-4.6,86,1.2,508,-6.5,0.0,0.0,2.0,Winter,0,1
417,2017-12-18,52,9,-4.3,89,1.0,59,-5.8,0.0,1.6,4.0,Winter,0,1
418,2017-12-18,36,10,-3.7,87,1.0,541,-5.5,0.03,0.0,4.8,Winter,0,1
419,2017-12-18,44,11,-2.9,85,1.2,243,-5.0,0.06,0.0,4.8,Winter,0,1
420,2017-12-18,62,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,0,1
421,2017-12-18,76,13,-0.9,84,1.2,333,-3.2,0.09,0.0,5.0,Winter,0,1
422,2017-12-18,116,14,0.5,76,0.9,364,-3.2,0.17,0.0,4.2,Winter,0,1
423,2017-12-18,137,15,1.6,73,0.9,421,-2.7,0.6,0.0,3.2,Winter,0,1
424,2017-12-18,181,16,1.8,76,0.8,410,-1.9,0.47,0.0,2.7,Winter,0,1
425,2017-12-18,175,17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,Winter,0,1
426,2017-12-18,281,18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,Winter,0,1
427,2017-12-18,198,19,1.3,65,1.1,1122,-4.5,0.0,0.0,2.7,Winter,0,1
428,2017-12-18,165,20,3.3,65,3.2,1172,-2.6,0.0,0.0,2.7,Winter,0,1
429,2017-12-18,148,21,2.8,73,2.4,831,-1.5,0.0,0.0,2.6,Winter,0,1
430,2017-12-18,160,22,1.5,82,2.4,537,-1.2,0.0,0.0,2.6,Winter,0,1
431,2017-12-18,128,23,0.1,81,2.9,551,-2.7,0.0,0.0,2.6,Winter,0,1
432,2017-12-19,122,0,-1.0,73,2.3,881,-5.2,0.0,0.0,2.6,Winter,0,1
433,2017-12-19,122,1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,Winter,0,1
434,2017-12-19,93,2,-2.7,72,0.9,990,-7.0,0.0,0.0,2.6,Winter,0,1
435,2017-12-19,55,3,-2.8,58,1.6,1315,-9.9,0.0,0.0,2.6,Winter,0,1
436,2017-12-19,39,4,-2.9,59,1.8,1286,-9.8,0.0,0.0,2.6,Winter,0,1
437,2017-12-19,55,5,-3.9,66,0.7,1209,-9.3,0.0,0.0,2.6,Winter,0,1
438,2017-12-19,78,6,-4.3,70,1.6,1169,-8.9,0.0,0.0,2.6,Winter,0,1
439,2017-12-19,165,7,-4.4,64,2.8,1367,-10.1,0.0,0.0,2.6,Winter,0,1
440,2017-12-19,390,8,-5.2,58,2.2,1594,-12.1,0.0,0.0,2.5,Winter,0,1
441,2017-12-19,199,9,-5.3,48,2.6,1810,-14.6,0.18,0.0,2.5,Winter,0,1
442,2017-12-19,151,10,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,Winter,0,1
443,2017-12-19,174,11,-3.5,35,2.2,1742,-16.7,0.87,0.0,2.5,Winter,0,1
444,2017-12-19,191,12,-2.5,31,2.6,1778,-17.3,1.08,0.0,2.3,Winter,0,1
445,2017-12-19,189,13,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,Winter,0,1
446,2017-12-19,178,14,-2.2,23,3.7,1971,-20.5,1.09,0.0,2.2,Winter,0,1
447,2017-12-19,195,15,-1.3,26,3.0,2000,-18.3,0.91,0.0,2.1,Winter,0,1
448,2017-12-19,211,16,-1.8,31,3.1,1993,-16.7,0.56,0.0,2.0,Winter,0,1
449,2017-12-19,256,17,-2.7,35,1.8,2000,-16.0,0.18,0.0,2.0,Winter,0,1
450,2017-12-19,384,18,-3.8,42,3.3,2000,-14.8,0.0,0.0,2.0,Winter,0,1
451,2017-12-19,276,19,-4.5,51,2.0,2000,-13.1,0.0,0.0,2.0,Winter,0,1
452,2017-12-19,225,20,-4.9,55,2.0,2000,-12.5,0.0,0.0,2.0,Winter,0,1
453,2017-12-19,224,21,-5.0,57,1.9,2000,-12.2,0.0,0.0,2.0,Winter,0,1
454,2017-12-19,213,22,-5.5,56,1.5,2000,-12.9,0.0,0.0,2.0,Winter,0,1
455,2017-12-19,149,23,-5.8,57,1.7,2000,-12.9,0.0,0.0,2.0,Winter,0,1
744,2018-01-01,206,0,-3.2,40,0.5,1358,-14.9,0.0,0.0,0.0,Winter,1,1
745,2018-01-01,230,1,-3.3,41,0.7,2000,-14.7,0.0,0.0,0.0,Winter,1,1
746,2018-01-01,178,2,-3.7,42,0.9,2000,-14.7,0.0,0.0,0.0,Winter,1,1
747,2018-01-01,119,3,-4.0,44,1.0,2000,-14.4,0.0,0.0,0.0,Winter,1,1
748,2018-01-01,62,4,-4.2,53,1.1,1994,-12.3,0.0,0.0,0.0,Winter,1,1
749,2018-01-01,61,5,-4.4,54,0.8,1786,-12.3,0.0,0.0,0.0,Winter,1,1
750,2018-01-01,65,6,-4.5,51,1.1,2000,-13.1,0.0,0.0,0.0,Winter,1,1
751,2018-01-01,81,7,-4.7,56,1.1,2000,-12.1,0.0,0.0,0.0,Winter,1,1
752,2018-01-01,89,8,-5.0,55,1.0,2000,-12.6,0.0,0.0,0.0,Winter,1,1
753,2018-01-01,121,9,-4.3,39,0.7,1973,-16.2,0.15,0.0,0.0,Winter,1,1
754,2018-01-01,139,10,-1.6,32,0.8,1766,-16.1,0.53,0.0,0.0,Winter,1,1
755,2018-01-01,169,11,0.1,27,2.2,1874,-16.7,0.84,0.0,0.0,Winter,1,1
756,2018-01-01,225,12,1.5,20,2.8,1992,-19.0,1.03,0.0,0.0,Winter,1,1
757,2018-01-01,248,13,2.4,22,2.3,1921,-17.2,1.1,0.0,0.0,Winter,1,1
758,2018-01-01,298,14,3.7,24,2.1,1906,-15.0,1.01,0.0,0.0,Winter,1,1
759,2018-01-01,344,15,3.0,27,2.9,1715,-14.2,0.78,0.0,0.0,Winter,1,1
760,2018-01-01,310,16,3.0,28,2.5,1864,-13.7,0.51,0.0,0.0,Winter,1,1
761,2018-01-01,271,17,1.8,33,3.3,1913,-12.8,0.18,0.0,0.0,Winter,1,1
762,2018-01-01,218,18,0.8,34,1.9,1887,-13.3,0.01,0.0,0.0,Winter,1,1
763,2018-01-01,125,19,-0.1,39,1.3,1911,-12.4,0.0,0.0,0.0,Winter,1,1
764,2018-01-01,206,20,-0.3,40,1.2,1936,-12.2,0.0,0.0,0.0,Winter,1,1
765,2018-01-01,203,21,-0.9,44,1.2,1871,-11.6,0.0,0.0,0.0,Winter,1,1
766,2018-01-01,168,22,-1.3,48,0.8,1927,-10.9,0.0,0.0,0.0,Winter,1,1
767,2018-01-01,154,23,-1.6,51,0.7,1882,-10.4,0.0,0.0,0.0,Winter,1,1
768,2018-01-02,148,0,-1.8,54,1.1,1772,-9.8,0.0,0.0,0.0,Winter,0,1
769,2018-01-02,108,1,-2.1,56,0.8,1732,-9.7,0.0,0.0,0.0,Winter,0,1
770,2018-01-02,69,2,-2.3,62,0.9,1560,-8.6,0.0,0.0,0.0,Winter,0,1
771,2018-01-02,41,3,-2.5,62,0.4,1626,-8.7,0.0,0.0,0.0,Winter,0,1
772,2018-01-02,31,4,-2.7,67,0.5,1302,-7.9,0.0,0.0,0.0,Winter,0,1
773,2018-01-02,58,5,-3.1,67,0.6,1384,-8.3,0.0,0.0,0.0,Winter,0,1
774,2018-01-02,139,6,-3.2,67,0.4,1409,-8.4,0.0,0.0,0.0,Winter,0,1
775,2018-01-02,344,7,-3.2,69,0.5,1249,-8.0,0.0,0.0,0.0,Winter,0,1
776,2018-01-02,655,8,-3.4,71,0.8,1179,-7.9,0.0,0.0,0.0,Winter,0,1
777,2018-01-02,315,9,-3.1,66,0.2,1168,-8.5,0.12,0.0,0.0,Winter,0,1
778,2018-01-02,208,10,-1.4,50,1.9,1355,-10.5,0.38,0.0,0.0,Winter,0,1
779,2018-01-02,269,11,-0.4,40,2.3,1633,-12.3,0.66,0.0,0.0,Winter,0,1
780,2018-01-02,293,12,0.9,29,1.9,1761,-15.1,0.88,0.0,0.0,Winter,0,1
781,2018-01-02,273,13,1.5,23,3.6,1970,-17.4,0.95,0.0,0.0,Winter,0,1
782,2018-01-02,302,14,1.7,20,4.4,1995,-18.9,0.91,0.0,0.0,Winter,0,1
783,2018-01-02,295,15,1.5,22,3.0,1998,-17.9,0.76,0.0,0.0,Winter,0,1
784,2018-01-02,320,16,1.3,23,2.9,2000,-17.6,0.51,0.0,0.0,Winter,0,1
785,2018-01-02,373,17,0.3,27,2.6,2000,-16.5,0.18,0.0,0.0,Winter,0,1
786,2018-01-02,675,18,-0.8,24,2.3,2000,-18.9,0.01,0.0,0.0,Winter,0,1
787,2018-01-02,403,19,-1.3,28,2.4,2000,-17.5,0.0,0.0,0.0,Winter,0,1
788,2018-01-02,364,20,-1.9,26,2.2,2000,-18.9,0.0,0.0,0.0,Winter,0,1
789,2018-01-02,304,21,-2.6,28,2.0,2000,-18.6,0.0,0.0,0.0,Winter,0,1
790,2018-01-02,273,22,-3.4,33,2.4,2000,-17.4,0.0,0.0,0.0,Winter,0,1
791,2018-01-02,186,23,-3.8,35,2.3,2000,-17.0,0.0,0.0,0.0,Winter,0,1
792,2018-01-03,160,0,-4.3,38,1.4,2000,-16.5,0.0,0.0,0.0,Winter,0,1
793,2018-01-03,130,1,-5.0,42,1.2,1993,-15.9,0.0,0.0,0.0,Winter,0,1
794,2018-01-03,110,2,-5.5,43,2.0,2000,-16.1,0.0,0.0,0.0,Winter,0,1
795,2018-01-03,67,3,-6.1,45,1.3,1999,-16.1,0.0,0.0,0.0,Winter,0,1
796,2018-01-03,43,4,-6.1,45,2.3,2000,-16.1,0.0,0.0,0.0,Winter,0,1
797,2018-01-03,67,5,-6.4,47,2.4,1981,-15.8,0.0,0.0,0.0,Winter,0,1
798,2018-01-03,137,6,-6.7,48,2.4,1991,-15.9,0.0,0.0,0.0,Winter,0,1
799,2018-01-03,308,7,-6.9,48,2.4,1974,-16.0,0.0,0.0,0.0,Winter,0,1
800,2018-01-03,670,8,-7.0,49,1.5,1971,-15.9,0.0,0.0,0.0,Winter,0,1
801,2018-01-03,342,9,-6.8,44,1.7,1858,-17.0,0.16,0.0,0.0,Winter,0,1
802,2018-01-03,213,10,-5.6,38,2.9,1752,-17.6,0.55,0.0,0.0,Winter,0,1
803,2018-01-03,267,11,-4.5,36,3.2,1736,-17.3,0.77,0.0,0.0,Winter,0,1
804,2018-01-03,297,12,-3.4,32,3.1,1706,-17.7,1.02,0.0,0.0,Winter,0,1
805,2018-01-03,279,13,-2.2,31,2.3,1910,-17.0,1.13,0.0,0.0,Winter,0,1
806,2018-01-03,270,14,-1.5,30,2.8,1903,-16.8,1.1,0.0,0.0,Winter,0,1
807,2018-01-03,286,15,-1.1,29,2.8,1976,-16.9,0.96,0.0,0.0,Winter,0,1
808,2018-01-03,299,16,-0.4,30,2.0,2000,-15.9,0.62,0.0,0.0,Winter,0,1
809,2018-01-03,382,17,-1.9,35,1.8,2000,-15.3,0.25,0.0,0.0,Winter,0,1
810,2018-01-03,637,18,-3.1,39,2.1,2000,-15.1,0.0,0.0,0.0,Winter,0,1
811,2018-01-03,431,19,-3.7,41,2.0,2000,-15.0,0.0,0.0,0.0,Winter,0,1
812,2018-01-03,294,20,-3.9,44,2.5,2000,-14.3,0.0,0.0,0.0,Winter,0,1
813,2018-01-03,335,21,-4.3,47,2.8,1997,-13.9,0.0,0.0,0.0,Winter,0,1
814,2018-01-03,291,22,-5.2,53,1.3,1969,-13.3,0.0,0.0,0.0,Winter,0,1
815,2018-01-03,197,23,-5.9,54,0.8,1968,-13.7,0.0,0.0,0.0,Winter,0,1
816,2018-01-04,159,0,-6.3,54,1.4,1990,-14.1,0.0,0.0,0.0,Winter,0,1
817,2018-01-04,150,1,-6.9,56,2.3,1994,-14.2,0.0,0.0,0.0,Winter,0,1
818,2018-01-04,123,2,-7.3,57,2.0,1978,-14.3,0.0,0.0,0.0,Winter,0,1
819,2018-01-04,57,3,-7.4,54,1.7,1968,-15.1,0.0,0.0,0.0,Winter,0,1
820,2018-01-04,38,4,-7.5,55,1.3,1984,-15.0,0.0,0.0,0.0,Winter,0,1
821,2018-01-04,66,5,-7.6,49,1.3,2000,-16.4,0.0,0.0,0.0,Winter,0,1
822,2018-01-04,120,6,-7.6,47,2.3,2000,-16.9,0.0,0.0,0.0,Winter,0,1
823,2018-01-04,302,7,-8.1,51,0.5,1987,-16.4,0.0,0.0,0.0,Winter,0,1
824,2018-01-04,646,8,-8.6,55,0.6,1984,-16.0,0.0,0.0,0.0,Winter,0,1
